거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2020-06-04,538401,509144,491212,482525,485061,492274,511603,539162,576064,599708,605865,596202,597014,609700,607386,609234,622553,640055,643923,657370,659970,637460,610383,586007
2020-06-05,543275,515072,495616,486487,483238,491519,510123,543902,582663,602538,621937,625828,624129,635695,625324,619976,625612,642384,651828,664177,663286,637865,610206,587497
2020-06-06,546258,514407,493200,481595,477699,484866,505699,524665,545968,570244,574085,564287,565503,564986,566915,574507,588877,606514,619885,635215,643084,624847,601295,580320
2020-06-07,539501,509156,489990,478401,476376,479621,491684,502414,510615,519008,525785,523847,526600,531463,536262,545288,566993,595615,617541,636633,642719,624125,596832,574305
2020-06-08,533405,506642,488516,478091,476138,484773,503747,531040,565489,593778,604646,604421,600543,619511,629342,638452,657444,672633,676328,682015,680005,654046,617840,590331
2020-06-09,546879,517986,498239,485717,484222,490999,519326,557680,601538,622873,633540,644365,649589,674765,686279,695237,699725,703358,700761,709254,704816,671795,630103,603116
2020-06-10,557502,523750,504765,491982,489276,495753,523852,564295,614956,666645,691646,702621,686822,694920,693947,693931,695557,699135,698766,710626,705765,675060,633424,607055
2020-06-11,561531,528493,507505,496769,493695,500521,527128,567049,626155,661066,683386,672935,662158,693142,712060,700259,674458,702633,701643,709793,702869,669999,631195,606316
2020-06-12,559908,526483,506032,493796,491032,497159,525337,564729,618421,657424,676866,697171,698538,696395,690539,698178,693615,694881,696527,704940,699058,669559,634701,611214
2020-06-13,570301,540861,517109,506291,505052,510524,535342,571527,620885,662713,692413,694033,682481,677487,673342,678690,690203,701370,718662,724418,713926,686831,653938,624890
2020-06-14,580953,546909,524553,510681,505856,506019,526579,551857,588520,625024,659755,674343,666890,657943,648942,651882,651761,666088,670607,678491,679252,652830,618604,589936
2020-06-15,546237,516686,497257,487465,483591,490174,525644,564696,605069,648271,661385,669982,637187,643907,656894,677083,680916,683970,678728,686990,689541,659367,621903,594835
2020-06-16,549190,517540,495145,485389,483973,492583,517415,549613,589727,613775,625722,625922,622489,636269,651729,654348,682225,691288,690074,700212,696913,666738,627173,598419
2020-06-17,551064,521767,500216,490670,486512,493187,515884,562273,611446,655359,680939,684798,674613,671863,663830,658127,659545,668461,670454,673463,665608,638707,607772,587813
2020-06-18,543220,515087,495797,484722,486782,493595,527422,576614,624942,656898,666012,655945,650991,666995,676779,670641,673059,684491,675048,674495,669359,640458,607342,585327
2020-06-19,543132,511381,489611,481082,478906,485077,517047,558525,606703,636914,650390,636715,621073,628706,611899,611598,622795,636563,646955,654808,662585,642591,614780,592186
2020-06-20,549109,515193,493903,481314,481082,486176,507255,524742,544973,556965,568860,571923,570853,580240,581988,603417,602619,623741,633411,648162,654397,633345,605535,580275
2020-06-21,536734,506589,487016,475963,472144,477513,494858,505642,519684,528570,534610,520532,516961,527319,540769,543243,580283,607231,616448,634434,644656,627354,599502,575603
2020-06-22,534820,502091,484672,474670,470594,482014,510420,546419,585588,606344,615956,617170,611755,629889,635006,643958,664704,685046,685781,695043,696589,666725,630331,596947
2020-06-23,551076,518139,498366,487639,484613,491341,518436,557014,602219,634926,649947,651205,649341,673578,678896,687877,698757,702880,697617,706066,705092,676438,641991,613477
2020-06-24,565718,532895,511896,500607,499947,503889,530632,579083,649454,692035,714696,716474,720169,738024,738667,735913,724676,726846,716933,719915,715607,681861,644154,612077
2020-06-25,563546,529416,509688,498174,495750,501060,536336,591100,657977,704457,722410,730679,723720,736887,734941,722693,714900,707264,699501,698471,691235,664367,632236,607961
2020-06-26,562231,531928,511024,499173,497444,503994,529992,563760,607319,635374,642427,637810,628784,645615,651211,661029,673101,678640,679987,689299,690688,666291,630911,604002
2020-06-27,560117,528783,507887,494838,489285,496288,511688,534171,561183,589511,631103,658645,656029,657615,661087,665944,676741,695535,700525,703826,698037,669699,638136,613268
2020-06-28,565815,531953,514465,537044,506045,496881,507275,525423,545424,566111,579549,577678,590129,614509,617582,615937,628957,644902,658987,674497,680447,656227,622387,594222
2020-06-29,546645,513702,493970,482880,479191,485779,516532,569181,632975,672276,690814,699078,707618,725554,728214,717542,717964,725099,725224,727020,717602,681058,642351,603753
2020-06-30,554165,520870,502563,492517,492295,494002,523175,564683,613204,642605,649083,640691,622869,624086,637835,640553,647850,654684,656319,664264,664931,641746,608882,581418
2020-07-01,537796,509852,488905,479200,480823,489976,518317,555337,591255,616799,619871,608356,595784,610274,616095,625828,644951,659354,666234,677332,677718,653867,618030,591111
2020-07-02,547208,514216,493504,481323,481317,489251,516025,547295,599113,624260,636801,641195,646972,667426,667270,662757,663970,668485,672352,685039,684389,659845,621599,593782
2020-07-03,550974,517166,497810,487061,483441,491478,517874,566878,629379,671963,695403,685009,669386,684964,668740,661548,666070,671248,672142,675685,672457,649743,619707,597517
2020-07-04,553199,520403,499434,486777,485109,490552,511379,538350,569876,591869,619003,629072,622265,616892,622209,623745,623664,636120,643210,653539,655013,635792,608432,590521
2020-07-05,548716,517438,495815,483764,479690,483361,498296,513216,539226,553902,571966,587895,605144,591756,605888,602565,614682,631327,641564,656160,662232,641417,611129,588338
2020-07-06,545332,515368,495486,483923,479244,490221,528290,572434,633349,678065,702672,700007,699847,705419,705784,711669,705463,700160,694013,708500,706086,678226,640144,612336
2020-07-07,564970,531502,509347,496853,497547,509297,539354,578325,615881,660069,718029,735739,727056,732536,721548,713350,709799,700868,690865,699778,699063,672766,638102,615257
2020-07-08,566495,531679,508460,496299,493695,500048,525915,570172,616265,641548,651008,649817,637997,665565,670832,674513,686969,696165,697566,710664,708327,679949,640271,613694
2020-07-09,565357,529834,508587,498776,493846,502209,531681,577916,631944,664708,676087,691616,686475,711249,702109,698056,710467,725805,730888,743320,741924,711211,671219,636807
2020-07-10,589759,556179,534463,523874,513242,518265,548544,605033,672845,708990,725590,730563,716464,723004,717869,720530,724526,727308,724617,727880,723301,693763,655786,627599
2020-07-11,581894,545488,520680,505942,501119,508004,530205,553247,602841,624538,645813,653563,650196,641423,652146,641396,651932,668818,684564,699135,699126,672081,642060,615220
2020-07-12,569262,535729,513198,499760,493255,494356,514287,536781,562620,602458,629109,638465,643396,645764,643330,645346,654806,677243,697684,714448,716713,689109,651311,623737
2020-07-13,580371,546229,522502,510883,509199,517794,549445,609811,686234,736141,765817,784257,747272,777398,776721,767759,757257,745196,725219,725479,718499,687115,647446,617086
2020-07-14,570929,533970,513748,500561,495448,504673,531036,570881,622475,660319,665566,670950,649463,660593,652060,647777,661893,667812,665834,675105,675603,651622,618350,599206
2020-07-15,553526,521120,499055,488286,484452,490543,521581,566970,623692,652262,658018,657811,642910,643424,652138,647047,654149,659810,657955,674936,679808,655569,623878,599199
2020-07-16,552557,518963,495470,485551,483779,491545,521631,561498,599761,641173,652294,642057,627342,641149,651771,653337,667779,677049,679384,686793,687703,664080,629617,603862
2020-07-17,558488,523016,501850,488975,486528,494485,520909,554804,599658,628349,639294,640819,634088,639896,645896,648135,660362,673782,676892,684608,683507,656450,622615,602458
2020-07-18,559499,526483,502727,490978,487473,494253,515030,543354,582216,608569,631701,639914,632402,628767,653872,647984,647053,657175,671218,689323,693331,666584,641191,618298
2020-07-19,577474,546316,522290,508717,504082,509851,526897,556246,597729,641109,670990,676219,685440,680145,683765,701629,722226,742072,755201,771984,775742,748900,706768,667042
2020-07-20,611450,571855,548115,532982,527903,535448,569662,634493,713896,769403,801183,804579,780159,768237,761513,764483,770914,768526,769500,775624,765081,729704,684590,646345
2020-07-21,592204,554031,528799,516426,508823,516164,546180,604679,675342,722950,749612,752755,742466,740728,738206,735804,753694,754886,766597,782144,773300,736654,693942,662411
2020-07-22,608765,571331,545276,531048,526051,531353,562822,618651,694023,756653,789576,797831,799084,808964,788964,779664,772472,775993,780832,787228,779469,746351,701458,663405
2020-07-23,610137,570012,550574,531444,525205,534369,565280,628172,713123,769116,805971,811231,808049,812995,813752,819318,830534,827269,825209,817318,776516,732354,682913,647755
2020-07-24,595354,557789,537456,519558,511670,517197,543992,588923,637079,679781,689834,689743,690494,690220,693468,695192,704549,706673,699323,701284,691490,664177,633651,614352
2020-07-25,572695,538611,514662,501366,496578,502145,520880,548740,589359,610803,619988,614429,618037,622174,621398,619669,624833,645337,669128,678733,680571,655004,623791,603191
2020-07-26,559617,527360,505203,489536,485894,490144,504933,515360,531690,549628,556047,554636,557054,564041,576641,594863,613928,648868,668282,691688,698278,672987,635891,606693
2020-07-27,560832,529207,508847,495777,491474,498899,526364,579521,652183,714549,737799,736543,723115,758947,770045,765405,763138,763621,764159,774448,760899,727351,679968,646047
2020-07-28,597432,565952,540233,525515,522788,530504,563840,622509,700887,761944,792456,804689,802330,824372,810623,814874,824358,835618,837405,838669,823386,781640,728970,688061
2020-07-29,628977,586566,560229,542289,534945,544675,578428,639856,722954,784344,819025,827747,817975,834296,833837,833456,842758,858368,861127,867745,852520,812753,754291,706744
2020-07-30,645286,600129,573369,558325,552730,563143,597908,661679,744614,798048,823583,832883,835844,859371,852134,854150,863319,883492,880741,885678,869462,825224,766960,715441
2020-07-31,651097,606634,577089,557119,547874,558665,590351,649246,731747,788557,815396,818189,819202,837089,841288,844036,857908,869833,862992,866783,855504,812369,758744,713913
2020-08-01,653022,607248,575648,556935,546974,550230,572344,602729,668553,727675,759472,772253,763237,770176,786450,795289,815045,839846,849767,861915,856695,824220,775456,729348
2020-08-02,667530,621281,586811,568271,560237,563362,585530,619702,666483,706585,737599,751711,757027,763257,773274,788498,807608,837106,849767,866551,864664,832452,780407,727900
2020-08-03,661191,616795,585811,565550,557483,566106,602824,672148,770190,838893,856206,864109,868680,888909,892899,910572,914435,926882,925001,930810,920563,876688,816844,758168
2020-08-04,689648,641764,607361,587307,579891,589732,622613,688535,785901,852331,886667,893328,891828,918659,933040,943427,951726,965523,960923,965332,952986,910779,844614,788221
2020-08-05,717660,668437,631320,610970,602317,611325,645882,719204,811972,873491,900579,886763,870056,897334,907843,914425,926673,934763,936355,941867,931065,888921,829241,775271
2020-08-06,707878,659922,627113,607773,597418,604676,635094,704551,808718,879473,903857,907351,894034,907547,915855,922302,915928,922257,918283,929540,915681,873526,815846,765456
2020-08-07,700596,648631,615337,595967,588900,596444,625831,696374,783478,852975,890612,896358,887547,911499,913203,907028,909234,911933,905852,912337,898675,861129,811838,766270
2020-08-08,704714,654325,621704,599261,591544,596718,610953,656967,718788,790054,836298,847200,838463,824529,833622,834009,838491,842016,861029,878354,872027,835692,788752,750296
2020-08-09,690362,644163,615625,595338,586327,589519,603979,636444,679318,727609,753955,769314,784991,791926,798758,808532,821927,847086,868123,884305,882136,852332,802660,754693
2020-08-10,692962,647869,615594,595420,586648,594690,618765,691377,785596,845291,878911,878023,875027,899105,895510,885590,904267,917939,911427,919501,908826,867790,806287,753711
2020-08-11,685058,639249,605478,589170,582213,591860,628874,705844,798386,876890,900720,910017,894792,915417,923126,923170,943237,946843,940795,943995,923928,878856,816336,762996
2020-08-12,694414,644080,612437,594567,588810,600898,634840,707492,805978,872126,898494,915605,923946,938525,937321,952343,958864,967035,964992,966919,946459,901256,839298,780346
2020-08-13,709526,658611,621675,601172,596706,606918,644810,719205,813685,888719,914461,924091,922563,944587,958337,961299,973965,982180,973285,976803,960442,913461,847709,790355
2020-08-14,715679,663127,627768,608688,603199,615014,647990,712712,805221,877247,916841,936322,937777,962947,976823,989450,1001457,1008638,995135,994631,974211,927710,865178,809529
2020-08-15,739300,683858,643070,618308,606379,614951,639253,677226,726853,781366,823444,838550,845679,854725,861918,876439,900091,930502,944371,950733,939969,899568,843639,787726
2020-08-16,719025,668945,637089,616419,606905,611844,634513,670806,720747,770736,809615,820144,826568,831819,838921,851481,875012,910404,926972,939551,931202,889402,829064,773197
2020-08-17,701904,653567,621093,599610,590206,597405,621096,669963,745601,813374,853901,865850,864831,881473,889646,891650,910742,934054,942781,957071,945414,897474,830402,768037
2020-08-18,696100,645500,611713,589611,581564,592227,620110,681165,782015,856213,890599,900963,901218,920053,925779,933178,953409,967816,958070,962659,939391,887962,818875,758661
